URL,Fiyat,Oda Sayısı,Brüt m2,Kat Sayısı,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,İlan No
https://www.hepsiemlak.com/antalya-kepez-ozgurluk-satilik/daire/159697-29,2.650.000 TL,2 + 1,80 m2,4 Katlı,Giriş Katı,35 Yaşında,Klima,159697-29
https://www.hepsiemlak.com/antalya-muratpasa-caglayan-satilik/daire/43794-902,6.650.000 TL,2 + 1,105 m2,1 Katlı,Ara Kat,6 Yaşında,Klima,43794-902
https://www.hepsiemlak.com/antalya-muratpasa-meydankavagi-satilik/daire/162582-71,11.000.000 TL,3 + 1,170 m2,5 Katlı,1. Kat,1 Yaşında,Kombi,162582-71
https://www.hepsiemlak.com/antalya-kepez-cankaya-satilik/daire/90618-5536,9.800.000 TL,3 + 1,200 m2,5 Katlı,Zemin,Sıfır Bina,Klima,90618-5536
https://www.hepsiemlak.com/antalya-muratpasa-yuksekalan-satilik/daire/151983-63,3.750.000 TL,2 + 1,110 m2,4 Katlı,Yüksek Giriş,11 Yaşında,Kombi,151983-63
https://www.hepsiemlak.com/antalya-muratpasa-hasimiscan-satilik/daire/144321-259,7.490.000 TL,3 + 1,110 m2,7 Katlı,7. Kat,38 Yaşında,Klima,144321-259
https://www.hepsiemlak.com/antalya-muratpasa-deniz-satilik/daire/62128-2688,6.150.000 TL,1 + 1,100 m2,4 Katlı,3. Kat,Sıfır Bina,Kombi,62128-2688
https://www.hepsiemlak.com/antalya-kepez-safak-satilik/daire/139236-372,3.500.000 TL,2 + 1,95 m2,3 Katlı,3. Kat,11 Yaşında,Kombi,139236-372
https://www.hepsiemlak.com/antalya-kepez-mehmet-akif-ersoy-satilik/daire/111892-572,5.650.000 TL,3 + 1,144 m2,3 Katlı,2. Kat,Sıfır Bina,Klima,111892-572
https://www.hepsiemlak.com/antalya-kepez-karsiyaka-satilik/daire/162510-6,4.600.000 TL,2 + 1,90 m2,3 Katlı,En Üst Kat,Sıfır Bina,Kombi,162510-6
https://www.hepsiemlak.com/antalya-kepez-aydogmus-satilik/daire/123288-834,2.750.000 TL,3 + 1,145 m2,10 Katlı,5. Kat,16 Yaşında,Klima,123288-834
https://www.hepsiemlak.com/antalya-muratpasa-zerdalilik-satilik/daire/66698-308,3.550.000 TL,2 + 1,125 m2,4 Katlı,1. Kat,25 Yaşında,Klima,66698-308
https://www.hepsiemlak.com/antalya-kepez-zafer-satilik/daire/8200-4848,3.850.000 TL,2 + 1,110 m2,4 Katlı,6. Kat,35 Yaşında,Klima,8200-4848
https://www.hepsiemlak.com/antalya-kepez-fevzi-cakmak-satilik/daire/162633-9,5.500.000 TL,3 + 1,150 m2,5 Katlı,1. Kat,1 Yaşında,Kombi,162633-9
https://www.hepsiemlak.com/antalya-kepez-mehmet-akif-ersoy-satilik/daire/162599-60,6.500.000 TL,4 + 1,190 m2,3 Katlı,3. Kat,Sıfır Bina,Belirtilmemiş,162599-60
https://www.hepsiemlak.com/antalya-kepez-menderes-satilik/daire/139359-827,2.300.000 TL,1 + 1,55 m2,3 Katlı,1. Kat,Sıfır Bina,Isıtma Yok,139359-827
https://www.hepsiemlak.com/antalya-muratpasa-yuksekalan-satilik/daire/28488-5358,3.600.000 TL,2 + 1,85 m2,4 Katlı,Giriş Katı,11 Yaşında,Klima,28488-5358
https://www.hepsiemlak.com/antalya-konyaalti-liman-satilik/daire/5070-2755,6.500.000 TL,2 + 1,85 m2,4 Katlı,Bahçe Katı,11 Yaşında,Klima,5070-2755
https://www.hepsiemlak.com/antalya-muratpasa-bahcelievler-satilik/daire/163448-10,6.950.000 TL,1 + 1,70 m2,4 Katlı,Giriş Katı,1 Yaşında,Kombi,163448-10
https://www.hepsiemlak.com/antalya-kepez-ulus-satilik/daire/120429-1904,3.150.000 TL,2 + 1,110 m2,3 Katlı,2. Kat,16 Yaşında,Klima,120429-1904
https://www.hepsiemlak.com/antalya-konyaalti-ogretmenevleri-satilik/daire/139287-472,5.600.000 TL,2 + 1,95 m2,4 Katlı,2. Kat,16 Yaşında,Klima,139287-472
https://www.hepsiemlak.com/antalya-kepez-camlibel-satilik/daire/133891-269,2.950.000 TL,2 + 1,85 m2,3 Katlı,Zemin,2 Yaşında,Klima,133891-269
https://www.hepsiemlak.com/antalya-muratpasa-yesilbahce-satilik/daire/145560-289,11.500.000 TL,3 + 1,165 m2,7 Katlı,5. Kat,21 Yaşında,Klima,145560-289
https://www.hepsiemlak.com/antalya-kepez-demirel-satilik/daire/156835-117,2.200.000 TL,1 + 1,57 m2,2 Katlı,1. Kat,Sıfır Bina,Klima,156835-117
https://www.hepsiemlak.com/antalya-kepez-sutculer-satilik/daire/162354-35,3.250.000 TL,1 + 1,55 m2,2 Katlı,1. Kat,Sıfır Bina,Isıtma Yok,162354-35
https://www.hepsiemlak.com/antalya-muratpasa-etiler-satilik/daire/123319-3388,6.300.000 TL,3 + 1,180 m2,7 Katlı,2. Kat,21 Yaşında,Klima,123319-3388
https://www.hepsiemlak.com/antalya-muratpasa-caybasi-satilik/daire/15974-847,5.000.000 TL,3 + 1,140 m2,4 Katlı,Ara Kat,25 Yaşında,Kombi,15974-847
https://www.hepsiemlak.com/antalya-kepez-yeni-satilik/daire/91299-1672,2.575.000 TL,2 + 1,82 m2,3 Katlı,Yüksek Giriş,15 Yaşında,Klima,91299-1672
https://www.hepsiemlak.com/antalya-muratpasa-caybasi-satilik/daire/49460-1559,5.300.000 TL,3 + 1,165 m2,4 Katlı,4. Kat,21 Yaşında,Kombi,49460-1559
https://www.hepsiemlak.com/antalya-muratpasa-varlik-satilik/daire/34677-2354,9.500.000 TL,3 + 1,145 m2,6 Katlı,3. Kat,Sıfır Bina,Kombi,34677-2354
https://www.hepsiemlak.com/antalya-konyaalti-kuskavagi-satilik/daire/45502-2611,11.500.000 TL,3 + 1,155 m2,3 Katlı,3. Kat,16 Yaşında,Kombi,45502-2611
https://www.hepsiemlak.com/antalya-konyaalti-liman-satilik/daire/112555-618,8.050.000 TL,2 + 1,94 m2,3 Katlı,1. Kat,13 Yaşında,Kombi,112555-618
https://www.hepsiemlak.com/antalya-muratpasa-yuksekalan-satilik/daire/8560-5280,5.750.000 TL,2 + 1,110 m2,3 Katlı,1. Kat,Sıfır Bina,Kombi,8560-5280
https://www.hepsiemlak.com/antalya-muratpasa-deniz-satilik/daire/42658-1568,4.500.000 TL,3 + 1,120 m2,4 Katlı,4. Kat,31 Yaşında,Klima,42658-1568
https://www.hepsiemlak.com/antalya-muratpasa-sinan-satilik/daire/81452-493,6.975.000 TL,2 + 1,76 m2,3 Katlı,2. Kat,Sıfır Bina,Kombi,81452-493
https://www.hepsiemlak.com/antalya-kepez-gunes-satilik/daire/129740-2454,2.949.999 TL,2 + 1,85 m2,3 Katlı,Yüksek Giriş,8 Yaşında,Klima,129740-2454
https://www.hepsiemlak.com/antalya-muratpasa-gebizli-satilik/daire/74238-12033,4.550.000 TL,2 + 1,115 m2,4 Katlı,2. Kat,10 Yaşında,Kombi,74238-12033
https://www.hepsiemlak.com/antalya-kepez-fabrikalar-satilik/daire/134818-936,2.500.000 TL,2 + 1,50 m2,3 Katlı,1. Kat,2 Yaşında,Klima,134818-936
https://www.hepsiemlak.com/antalya-muratpasa-gebizli-satilik/daire/120650-119,3.600.000 TL,3 + 1,150 m2,7 Katlı,2. Kat,20 Yaşında,Klima,120650-119
https://www.hepsiemlak.com/antalya-kepez-aydogmus-satilik/daire/13959-508,3.900.000 TL,3 + 1,155 m2,6 Katlı,Ara Kat,Sıfır Bina,Klima,13959-508
https://www.hepsiemlak.com/antalya-kepez-sutculer-satilik/daire/60116-1902,4.000.000 TL,1 + 1,55 m2,5 Katlı,Yüksek Giriş,Sıfır Bina,Kombi,60116-1902
https://www.hepsiemlak.com/antalya-kepez-baris-satilik/daire/40474-4282,5.500.000 TL,5 + 1,200 m2,2 Katlı,2. Kat,Sıfır Bina,Kombi,40474-4282
https://www.hepsiemlak.com/antalya-kepez-yesilyurt-satilik/daire/155268-150,3.650.000 TL,2 + 1,110 m2,3 Katlı,1. Kat,11 Yaşında,Kombi,155268-150
https://www.hepsiemlak.com/antalya-muratpasa-yuksekalan-satilik/daire/24814-3337,2.950.000 TL,2 + 1,80 m2,4 Katlı,Yüksek Giriş,10 Yaşında,Klima,24814-3337
https://www.hepsiemlak.com/antalya-muratpasa-kizilarik-satilik/daire/117205-1122,3.500.000 TL,2 + 1,95 m2,4 Katlı,3. Kat,8 Yaşında,Klima,117205-1122
https://www.hepsiemlak.com/antalya-kepez-kutukcu-satilik/daire/45391-3014,3.950.000 TL,2 + 1,100 m2,3 Katlı,1. Kat,Sıfır Bina,Klima,45391-3014
https://www.hepsiemlak.com/antalya-kepez-esentepe-satilik/daire/85341-69,3.500.000 TL,2 + 1,85 m2,3 Katlı,3. Kat,Sıfır Bina,Klima,85341-69
https://www.hepsiemlak.com/antalya-kepez-demirel-satilik/daire/132341-170,2.050.000 TL,1 + 1,60 m2,2 Katlı,Yüksek Giriş,1 Yaşında,Klima,132341-170
https://www.hepsiemlak.com/antalya-muratpasa-kiziltoprak-satilik/daire/28297-4679,5.000.000 TL,3 + 1,120 m2,5 Katlı,Zemin,18 Yaşında,Kombi,28297-4679
https://www.hepsiemlak.com/antalya-kepez-menderes-satilik/daire/125854-4631,2.850.000 TL,2 + 1,80 m2,3 Katlı,3. Kat,Sıfır Bina,Klima,125854-4631
https://www.hepsiemlak.com/antalya-kepez-demirel-satilik/daire/146927-438,2.100.000 TL,2 + 1,59 m2,2 Katlı,Giriş Katı,1 Yaşında,Klima,146927-438
https://www.hepsiemlak.com/antalya-muratpasa-guzelbag-satilik/daire/131345-483,4.750.000 TL,2 + 1,90 m2,2 Katlı,1. Kat,Sıfır Bina,Klima,131345-483
https://www.hepsiemlak.com/antalya-kepez-aydogmus-satilik/daire/153337-92,2.749.000 TL,1 + 1,85 m2,3 Katlı,2. Kat,Sıfır Bina,Yerden Isıtma,153337-92
https://www.hepsiemlak.com/antalya-kepez-baris-satilik/daire/162020-42,4.250.000 TL,3 + 1,135 m2,2 Katlı,1. Kat,11 Yaşında,Klima,162020-42
https://www.hepsiemlak.com/antalya-kepez-fabrikalar-satilik/daire/100766-26,3.750.000 TL,2 + 1,85 m2,2 Katlı,Giriş Katı,12 Yaşında,Klima,100766-26
https://www.hepsiemlak.com/antalya-kepez-fabrikalar-satilik/daire/118986-584,6.500.000 TL,3 + 1,125 m2,3 Katlı,1. Kat,11 Yaşında,Kombi,118986-584
https://www.hepsiemlak.com/antalya-muratpasa-genclik-satilik/daire/152624-47,5.600.000 TL,1 + 1,50 m2,6 Katlı,1. Kat,Sıfır Bina,Klima,152624-47
https://www.hepsiemlak.com/antalya-kepez-aktoprak-satilik/daire/161664-9,3.650.000 TL,2 + 1,115 m2,5 Katlı,Ara Kat,Sıfır Bina,Klima,161664-9
https://www.hepsiemlak.com/antalya-muratpasa-bayindir-satilik/daire/64633-626,5.000.000 TL,3 + 1,140 m2,5 Katlı,1. Kat,21 Yaşında,Klima,64633-626
https://www.hepsiemlak.com/antalya-kepez-gunes-satilik/daire/154486-80,3.000.000 TL,1 + 1,50 m2,11 Katlı,8. Kat,3 Yaşında,Klima,154486-80
https://www.hepsiemlak.com/antalya-konyaalti-altinkum-satilik/daire/140526-57,10.300.000 TL,3 + 2,200 m2,4 Katlı,4. Kat,18 Yaşında,Klima,140526-57
https://www.hepsiemlak.com/antalya-kepez-cankaya-satilik/daire/65907-5413,6.150.000 TL,2 + 1,100 m2,7 Katlı,Ara Kat,2 Yaşında,Kombi,65907-5413
https://www.hepsiemlak.com/antalya-muratpasa-muratpasa-satilik/daire/10215-270,4.750.000 TL,2 + 1,120 m2,4 Katlı,1. Kat,11 Yaşında,Klima,10215-270
https://www.hepsiemlak.com/antalya-kepez-camlibel-satilik/daire/129227-328,4.100.000 TL,2 + 1,95 m2,3 Katlı,3. Kat,1 Yaşında,Isıtma Yok,129227-328
https://www.hepsiemlak.com/antalya-konyaalti-altinkum-satilik/daire/154641-54,12.350.000 TL,5 + 2,220 m2,7 Katlı,7. Kat,16 Yaşında,Kombi,154641-54
https://www.hepsiemlak.com/antalya-muratpasa-kisla-satilik/daire/151812-153,3.450.000 TL,3 + 1,125 m2,5 Katlı,5. Kat,29 Yaşında,Klima,151812-153
https://www.hepsiemlak.com/antalya-muratpasa-ermenek-satilik/daire/36064-6097,7.100.000 TL,3 + 1,135 m2,1 Katlı,1. Kat,Sıfır Bina,Klima,36064-6097
https://www.hepsiemlak.com/antalya-kepez-kanal-satilik/daire/158650-65,4.500.000 TL,2 + 1,100 m2,3 Katlı,3. Kat,Sıfır Bina,Klima,158650-65
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/146771-97,6.450.000 TL,4 + 1,250 m2,4 Katlı,Bahçe Katı,Sıfır Bina,Kombi,146771-97
https://www.hepsiemlak.com/antalya-kepez-dudenbasi-satilik/daire/151983-62,2.975.000 TL,2 + 1,110 m2,13 Katlı,12. Kat,21 Yaşında,Klima,151983-62
https://www.hepsiemlak.com/antalya-muratpasa-fener-satilik/daire/162582-52,12.750.000 TL,4 + 1,150 m2,3 Katlı,2. Kat,1 Yaşında,Kombi,162582-52
https://www.hepsiemlak.com/antalya-kepez-erenkoy-satilik/daire/148308-28,4.150.000 TL,2 + 1,125 m2,4 Katlı,1. Kat,4 Yaşında,Klima,148308-28
https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-satilik/daire/33100-9000,26.250.000 TL,3 + 1,250 m2,2 Katlı,2. Kat,15 Yaşında,Kombi,33100-9000
https://www.hepsiemlak.com/antalya-kepez-aktoprak-satilik/daire/142400-138,4.750.000 TL,3 + 1,140 m2,4 Katlı,3. Kat,Sıfır Bina,Klima,142400-138
https://www.hepsiemlak.com/antalya-kepez-ataturk-satilik/daire/55020-2724,3.350.000 TL,3 + 1,85 m2,3 Katlı,Giriş Katı,17 Yaşında,Kombi,55020-2724
https://www.hepsiemlak.com/antalya-muratpasa-etiler-satilik/daire/142372-65,7.000.000 TL,4 + 1,220 m2,4 Katlı,Çatı Katı,15 Yaşında,Kombi,142372-65
https://www.hepsiemlak.com/antalya-kepez-varsak-menderes-satilik/daire/121854-181,2.299.999 TL,1 + 1,45 m2,3 Katlı,1. Kat,Sıfır Bina,Klima,121854-181
https://www.hepsiemlak.com/antalya-kepez-habibler-satilik/daire/128222-2912,2.450.000 TL,2 + 1,90 m2,3 Katlı,Yüksek Giriş,1 Yaşında,Klima,128222-2912
https://www.hepsiemlak.com/antalya-kepez-gundogdu-satilik/daire/162510-1,2.575.000 TL,2 + 1,110 m2,4 Katlı,2. Kat,20 Yaşında,Klima,162510-1
https://www.hepsiemlak.com/antalya-muratpasa-yildiz-satilik/daire/92536-84,5.750.000 TL,3 + 1,130 m2,4 Katlı,1. Kat,30 Yaşında,Klima,92536-84
https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-satilik/daire/62128-2421,3.445.000 TL,1 + 1,55 m2,2 Katlı,1. Kat,11 Yaşında,Klima,62128-2421
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/94451-2715,7.950.000 TL,2 + 1,125 m2,4 Katlı,4. Kat,11 Yaşında,Klima,94451-2715
https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-satilik/daire/3648-3084,4.550.000 TL,3 + 1,135 m2,4 Katlı,4. Kat,31 Yaşında,Klima,3648-3084
https://www.hepsiemlak.com/antalya-kepez-sutculer-satilik/daire/162599-59,4.149.000 TL,3 + 1,110 m2,3 Katlı,Yüksek Giriş,Sıfır Bina,Belirtilmemiş,162599-59
https://www.hepsiemlak.com/antalya-kepez-varsak-esentepe-satilik/daire/111892-560,2.340.000 TL,2 + 1,85 m2,3 Katlı,Yüksek Giriş,Sıfır Bina,Klima,111892-560
https://www.hepsiemlak.com/antalya-muratpasa-meydankavagi-satilik/daire/24713-2537,8.400.000 TL,3 + 1,150 m2,8 Katlı,4. Kat,11 Yaşında,Kombi,24713-2537
https://www.hepsiemlak.com/antalya-kepez-selale-satilik/daire/132827-220,3.299.000 TL,2 + 1,100 m2,3 Katlı,2. Kat,Sıfır Bina,Klima,132827-220
https://www.hepsiemlak.com/antalya-kepez-safak-satilik/daire/69254-4891,4.950.000 TL,2 + 1,110 m2,8 Katlı,2. Kat,6 Yaşında,Kombi,69254-4891
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/39284-835,4.995.000 TL,1 + 1,65 m2,4 Katlı,1. Kat,Sıfır Bina,Klima,39284-835
https://www.hepsiemlak.com/antalya-kepez-camlibel-satilik/daire/133891-268,2.950.000 TL,2 + 1,100 m2,3 Katlı,Zemin,4 Yaşında,Klima,133891-268
https://www.hepsiemlak.com/antalya-kepez-cankaya-satilik/daire/145560-268,6.250.000 TL,3 + 1,160 m2,5 Katlı,3. Kat,16 Yaşında,Kombi,145560-268
https://www.hepsiemlak.com/antalya-konyaalti-liman-satilik/daire/147879-189,4.000.000 TL,1 + 0,30 m2,4 Katlı,2. Kat,11 Yaşında,Klima,147879-189
https://www.hepsiemlak.com/antalya-konyaalti-liman-satilik/daire/5070-2754,8.500.000 TL,2 + 1,80 m2,4 Katlı,Bahçe Katı,16 Yaşında,Klima,5070-2754
https://www.hepsiemlak.com/antalya-kepez-aydogmus-satilik/daire/139359-803,3.600.000 TL,2 + 1,95 m2,5 Katlı,Ara Kat,Sıfır Bina,Klima,139359-803
https://www.hepsiemlak.com/antalya-kepez-aydogmus-satilik/daire/156835-116,2.000.000 TL,1 + 1,50 m2,2 Katlı,Giriş Katı,Sıfır Bina,Klima,156835-116
https://www.hepsiemlak.com/antalya-kepez-sutculer-satilik/daire/162354-34,5.000.000 TL,1 + 1,110 m2,2 Katlı,2. Kat,Sıfır Bina,Isıtma Yok,162354-34
https://www.hepsiemlak.com/antalya-konyaalti-gursu-satilik/daire/139287-467,8.950.000 TL,3 + 1,140 m2,8 Katlı,8. Kat,26 Yaşında,Kombi,139287-467
https://www.hepsiemlak.com/antalya-kepez-erenkoy-satilik/daire/104008-791,4.750.000 TL,2 + 1,100 m2,3 Katlı,1. Kat,1 Yaşında,Klima,104008-791
https://www.hepsiemlak.com/antalya-kepez-aydogmus-satilik/daire/129740-2501,3.199.999 TL,2 + 1,120 m2,2 Katlı,Ara Kat,Sıfır Bina,Klima,129740-2501
https://www.hepsiemlak.com/antalya-muratpasa-cumhuriyet-satilik/daire/119558-178,2.750.000 TL,2 + 1,95 m2,4 Katlı,En Üst Kat,14 Yaşında,Klima,119558-178
https://www.hepsiemlak.com/antalya-muratpasa-cumhuriyet-satilik/daire/123319-3347,6.500.000 TL,4 + 1,165 m2,3 Katlı,2. Kat,16 Yaşında,Klima,123319-3347
https://www.hepsiemlak.com/antalya-konyaalti-gursu-satilik/daire/162651-5,15.500.000 TL,4 + 1,160 m2,2 Katlı,Bahçe Katı,16 Yaşında,Kombi,162651-5
https://www.hepsiemlak.com/antalya-kepez-gundogdu-satilik/daire/120429-2004,2.650.000 TL,2 + 1,105 m2,3 Katlı,Yüksek Giriş,11 Yaşında,Kombi,120429-2004
https://www.hepsiemlak.com/antalya-kepez-aydogmus-satilik/daire/105197-586,3.700.000 TL,2 + 1,110 m2,3 Katlı,2. Kat,Sıfır Bina,Klima,105197-586
https://www.hepsiemlak.com/antalya-konyaalti-ogretmenevleri-satilik/daire/45502-2633,13.700.000 TL,3 + 1,165 m2,4 Katlı,2. Kat,15 Yaşında,Kombi,45502-2633
https://www.hepsiemlak.com/antalya-muratpasa-yesildere-satilik/daire/135864-584,2.700.000 TL,2 + 1,80 m2,5 Katlı,Kot 3,Sıfır Bina,Kombi,135864-584
https://www.hepsiemlak.com/antalya-kepez-kutukcu-satilik/daire/45391-2939,3.950.000 TL,2 + 1,100 m2,3 Katlı,1. Kat,Sıfır Bina,Klima,45391-2939
https://www.hepsiemlak.com/antalya-muratpasa-guvenlik-satilik/daire/60116-1890,6.000.000 TL,2 + 1,70 m2,5 Katlı,3. Kat,Sıfır Bina,Kombi,60116-1890
https://www.hepsiemlak.com/antalya-kepez-yeni-satilik/daire/50734-3992,4.250.000 TL,2 + 1,100 m2,3 Katlı,1. Kat,Sıfır Bina,Isıtma Yok,50734-3992
https://www.hepsiemlak.com/antalya-kepez-cankaya-satilik/daire/74092-988,7.100.000 TL,3 + 1,145 m2,7 Katlı,6. Kat,Sıfır Bina,Yerden Isıtma,74092-988
https://www.hepsiemlak.com/antalya-kepez-safak-satilik/daire/125854-4615,4.300.000 TL,2 + 1,95 m2,4 Katlı,2. Kat,1 Yaşında,Klima,125854-4615
https://www.hepsiemlak.com/antalya-kepez-esentepe-satilik/daire/85341-67,3.400.000 TL,2 + 1,85 m2,3 Katlı,3. Kat,Sıfır Bina,Klima,85341-67
https://www.hepsiemlak.com/antalya-muratpasa-bayindir-satilik/daire/131491-215,3.150.000 TL,3 + 1,120 m2,4 Katlı,Yüksek Giriş,16 Yaşında,Kombi,131491-215
https://www.hepsiemlak.com/antalya-kepez-fevzi-cakmak-satilik/daire/129227-323,2.750.000 TL,2 + 1,85 m2,2 Katlı,2. Kat,1 Yaşında,Isıtma Yok,129227-323
https://www.hepsiemlak.com/antalya-muratpasa-kisla-satilik/daire/10215-220,2.900.000 TL,1 + 1,70 m2,2 Katlı,2. Kat,26 Yaşında,Klima,10215-220
https://www.hepsiemlak.com/antalya-kepez-aydogmus-satilik/daire/152220-101,3.395.000 TL,2 + 1,115 m2,3 Katlı,2. Kat,Sıfır Bina,Klima,152220-101
https://www.hepsiemlak.com/antalya-muratpasa-kisla-satilik/daire/134970-476,4.550.000 TL,3 + 1,135 m2,2 Katlı,2. Kat,20 Yaşında,Klima,134970-476
https://www.hepsiemlak.com/antalya-kepez-demirel-satilik/daire/34616-3417,3.600.000 TL,2 + 1,100 m2,3 Katlı,2. Kat,Sıfır Bina,Klima,34616-3417
https://www.hepsiemlak.com/antalya-kepez-cankaya-satilik/daire/161829-15,16.100.000 TL,4 + 1,210 m2,7 Katlı,5. Kat,1 Yaşında,Yerden Isıtma,161829-15
https://www.hepsiemlak.com/antalya-kepez-demirel-satilik/daire/162020-35,4.100.000 TL,2 + 1,170 m2,4 Katlı,1. Kat,3 Yaşında,Klima,162020-35
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/131362-974,6.400.000 TL,3 + 1,145 m2,4 Katlı,4. Kat,16 Yaşında,Klima,131362-974
https://www.hepsiemlak.com/antalya-konyaalti-liman-satilik/daire/154486-79,5.940.000 TL,2 + 1,65 m2,5 Katlı,3. Kat,16 Yaşında,Klima,154486-79
https://www.hepsiemlak.com/antalya-konyaalti-arapsuyu-satilik/daire/146927-435,16.000.000 TL,4 + 2,165 m2,12 Katlı,En Üst Kat,21 Yaşında,Kombi,146927-435
https://www.hepsiemlak.com/antalya-konyaalti-liman-satilik/daire/146771-96,7.950.000 TL,2 + 1,90 m2,4 Katlı,2. Kat,Sıfır Bina,Klima,146771-96
https://www.hepsiemlak.com/antalya-kepez-aktoprak-satilik/daire/153337-88,4.500.000 TL,2 + 1,120 m2,4 Katlı,Ara Kat,Sıfır Bina,Klima,153337-88
https://www.hepsiemlak.com/antalya-kepez-camlibel-satilik/daire/148308-22,5.349.999 TL,2 + 1,110 m2,4 Katlı,2. Kat,1 Yaşında,Klima,148308-22
https://www.hepsiemlak.com/antalya-kepez-erenkoy-satilik/daire/158650-58,4.240.000 TL,4 + 1,190 m2,2 Katlı,2. Kat,Sıfır Bina,Klima,158650-58
https://www.hepsiemlak.com/antalya-kepez-goksu-satilik/daire/137343-355,4.300.000 TL,2 + 1,100 m2,5 Katlı,1. Kat,Sıfır Bina,Kombi,137343-355
https://www.hepsiemlak.com/antalya-muratpasa-meydankavagi-satilik/daire/162582-4,15.750.000 TL,6 + 1,350 m2,4 Katlı,4. Kat,11 Yaşında,Kombi,162582-4
https://www.hepsiemlak.com/antalya-konyaalti-molla-yusuf-satilik/daire/33100-8961,6.975.000 TL,2 + 1,120 m2,9 Katlı,9. Kat,7 Yaşında,Klima,33100-8961
https://www.hepsiemlak.com/antalya-muratpasa-kizilarik-satilik/daire/36064-6095,4.700.000 TL,2 + 1,90 m2,4 Katlı,2. Kat,Sıfır Bina,Kombi,36064-6095
https://www.hepsiemlak.com/antalya-muratpasa-yildiz-satilik/daire/64633-606,4.200.000 TL,3 + 1,140 m2,5 Katlı,5. Kat,21 Yaşında,Kombi,64633-606
https://www.hepsiemlak.com/antalya-konyaalti-sarisu-satilik/daire/154641-50,7.200.000 TL,2 + 1,105 m2,10 Katlı,9. Kat,11 Yaşında,Kombi,154641-50
https://www.hepsiemlak.com/antalya-muratpasa-kizilsaray-satilik/daire/141942-198,3.750.000 TL,3 + 1,150 m2,6 Katlı,2. Kat,35 Yaşında,Klima,141942-198
https://www.hepsiemlak.com/antalya-kepez-ataturk-satilik/daire/151983-55,4.450.000 TL,5 + 1,220 m2,2 Katlı,2. Kat,16 Yaşında,Klima,151983-55
https://www.hepsiemlak.com/antalya-muratpasa-guzelbag-satilik/daire/28488-5365,3.350.000 TL,1 + 1,60 m2,3 Katlı,Bahçe Katı,16 Yaşında,Klima,28488-5365
https://www.hepsiemlak.com/antalya-konyaalti-liman-satilik/daire/109518-301,6.200.000 TL,3 + 1,165 m2,10 Katlı,6. Kat,20 Yaşında,Klima,109518-301
https://www.hepsiemlak.com/antalya-muratpasa-guvenlik-satilik/daire/111620-224,2.500.000 TL,1 + 1,75 m2,6 Katlı,2. Kat,40 Yaşında,Klima,111620-224
https://www.hepsiemlak.com/antalya-kepez-fevzi-cakmak-satilik/daire/128222-2756,3.150.000 TL,2 + 1,90 m2,3 Katlı,3. Kat,Sıfır Bina,Klima,128222-2756
https://www.hepsiemlak.com/antalya-kepez-ulus-satilik/daire/66698-309,3.650.000 TL,3 + 1,135 m2,6 Katlı,5. Kat,25 Yaşında,Klima,66698-309
https://www.hepsiemlak.com/antalya-muratpasa-genclik-satilik/daire/112881-3133,8.750.000 TL,2 + 1,95 m2,4 Katlı,3. Kat,Sıfır Bina,Klima,112881-3133
https://www.hepsiemlak.com/antalya-kepez-gazi-satilik/daire/117205-1152,3.450.000 TL,2 + 1,85 m2,5 Katlı,Giriş Katı,7 Yaşında,Klima,117205-1152
https://www.hepsiemlak.com/antalya-muratpasa-gebizli-satilik/daire/8560-5622,4.600.000 TL,2 + 1,110 m2,4 Katlı,1. Kat,5 Yaşında,Kombi,8560-5622
https://www.hepsiemlak.com/antalya-kepez-gundogdu-satilik/daire/74238-11158,3.250.000 TL,2 + 1,110 m2,3 Katlı,2. Kat,22 Yaşında,Klima,74238-11158
https://www.hepsiemlak.com/antalya-kepez-yukselis-satilik/daire/82595-2801,1.900.000 TL,2 + 1,110 m2,4 Katlı,Bodrum,30 Yaşında,Klima,82595-2801
https://www.hepsiemlak.com/antalya-muratpasa-genclik-satilik/daire/114635-2608,8.250.000 TL,3 + 1,150 m2,7 Katlı,6. Kat,25 Yaşında,Klima,114635-2608
https://www.hepsiemlak.com/antalya-muratpasa-yenigun-satilik/daire/0-45289107,5.300.000 TL,3 + 1,130 m2,4 Katlı,Ara Kat,15 Yaşında,Klima,0-45289107
https://www.hepsiemlak.com/antalya-kepez-kepez-satilik/daire/120514-110,3.550.000 TL,2 + 1,78 m2,11 Katlı,1. Kat,Sıfır Bina,Merkezi (Pay Öl...,120514-110
https://www.hepsiemlak.com/antalya-konyaalti-uncali-satilik/daire/2500-5115,7.550.000 TL,2 + 1,120 m2,5 Katlı,Yüksek Giriş,11 Yaşında,Kombi,2500-5115
https://www.hepsiemlak.com/antalya-muratpasa-caglayan-satilik/daire/14448-1163,7.980.000 TL,3 + 1,130 m2,2 Katlı,En Üst Kat,25 Yaşında,Kombi,14448-1163
